seed,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
17,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,169,11
4,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,123,17
5,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,194,12
17,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,90,31
13,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,8,10
8,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,109,9
5,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,38,20
29,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,176,1
26,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,62,19
12,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,120,17
18,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,13
12,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,120,17
23,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,114,7
30,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,36,21
30,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,33,6
7,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,120,11
19,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,25,10
22,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,107,20
5,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,118,11
7,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,163,4
13,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,151,6
18,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,112,14
13,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,113,13
26,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,31,5
6,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,46,8
6,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,195,1
27,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,112,29
13,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,23,13
3,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,81,27
6,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,189,2
3,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,67,7
18,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,79,20
30,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,72,18
4,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,112,14
23,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,18,10
1,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,121,18
13,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,11,8
6,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,164,7
24,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,143,2
28,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,99,18
14,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,119,20
13,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,122,13
28,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,114,17
28,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,100,23
15,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,114,22
4,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,90,26
2,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,77,12
12,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,99,30
24,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,128,12
16,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,81,16
31,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,41,16
20,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,108,13
31,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,130,7
5,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,65,14
18,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,70,31
13,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,102,18
4,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,167,21
27,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,13,9
2,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,91,6
10,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,89,13
30,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,83,17
13,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,102,18
7,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,5
26,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,20,7
24,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,153,17
12,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,104,15
5,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,104,9
22,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,121,23
1,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,74,38
24,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,148,18
4,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,124,9
16,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,122,16
30,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,121,26
25,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,168,5
30,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,141,23
9,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,90,17
10,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,134,20
14,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,9,30
27,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,160,18
23,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,125,13
19,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,26,12
9,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,78,12
1,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,81,31
6,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,134,18
17,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,55,12
9,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,140,11
17,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,50,14
14,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,171,14
26,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,111,8
28,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,168,11
17,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,129,16
1,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,49,8
2,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,98,8
23,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,104,11
4,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,122,10
8,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,153,12
7,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,125,12
24,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,158,17
12,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,107,28
21,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,98,20
27,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,40,15
15,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,144,10
31,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,126,12
1,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,88,27
28,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,6,4
17,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,2,14
29,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,142,18
14,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,170,11
14,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,18,4
5,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,140,11
2,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,149,1
23,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,71,24
1,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,28,12
28,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,78,7
23,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,125,6
17,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,47,9
27,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,165,10
28,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,108,10
31,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,125,10
2,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,45,12
29,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,87,7
15,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,108,16
12,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,35,8
20,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,91,32
30,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,75,33
6,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,95,10
24,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,139,14
21,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,103,22
21,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,37,3
31,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,142,11
9,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,154,15
6,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,17,12
26,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,115,6
19,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,91,21
20,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,126,17
22,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,117,9
29,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,161,5
5,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,125,6
14,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,127,18
20,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,108,15
15,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,44,7
17,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,78,13
12,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,107,28
21,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,146,20
30,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,50,19
29,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,2,3
30,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,47,27
14,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,136,17
10,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,99,32
23,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,117,7
18,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,160,12
9,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,190,2
20,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,109,18
8,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,101,21
14,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,139,11
18,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,54,4
3,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,161,8
14,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,189,1
27,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,92,15
13,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,106,27
23,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,153,10
18,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,149,5
28,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,93,10
2,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,41,3
25,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,99,24
7,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,118,28
28,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,116,11
24,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,90,7
15,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,48,5
12,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,57,35
2,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,43,11
27,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,53,13
7,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,146,19
12,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,99,18
18,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,146,6
14,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,118,9
29,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,171,7
25,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,45,19
1,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,51,33
17,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,96,19
16,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,110,7
13,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,106,27
25,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,131,15
12,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,61,22
12,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,107,12
6,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,149,19
22,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,83,12
7,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,38,4
2,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,92,21
1,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,83,18
26,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,124,16
10,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,70,10
25,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,175,13
12,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,67,7
7,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,13,1
13,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,97,14
7,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,116,25
12,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,32,15
27,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,7
13,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,61,6
2,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,23,12
23,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,9,3
19,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,87,24
29,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,185,3
26,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,110,14
1,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,133,19
17,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,67,16
24,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,132,18
20,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,101,35
17,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,126,18
25,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,118,43
8,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,132,16
12,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,61,22
16,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,131,8
24,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,138,6
1,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,175,11
22,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,145,5
7,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,46,22
21,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,122,10
16,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,81,13
10,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,19,12
29,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,188,7
25,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,156,13
8,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,143,16
6,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,176,1
4,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,71,18
30,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,96,16
22,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,13,2
31,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,73,17
23,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,126,8
16,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,117,21
8,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,65,24
23,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,106,20
14,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,139,11
12,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,119,15
12,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,87,6
16,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,7,6
9,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,115,21
2,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,64,20
28,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,119,8
7,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,119,15
9,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,18,8
7,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,86,10
31,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,43,26
13,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,121,24
22,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,13,78
13,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,106,31
9,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,142,11
25,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,164,8
15,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,121,10
30,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,159,1
28,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,80,22
1,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,119,21
12,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,14,5
29,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,166,4
14,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,195,1
30,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,17,40
20,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,45,3
19,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,108,19
5,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,125,30
31,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,5,17
21,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,101,9
14,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,19,5
30,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,68,34
26,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,126,21
3,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,108,4
12,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,114,13
1,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,146,9
10,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,48,24
3,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,69,21
17,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,44,15
10,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,0,9
30,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,66,21
29,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,116,10
7,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,148,4
2,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,11,12
27,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,90,21
16,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,85,11
4,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,116,14
19,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,127,8
4,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,130,4
20,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,142,15
6,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,27,8
23,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,132,10
22,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,86,22
12,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,126,13
