seed,sampling_method,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
27,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,30,39
10,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,39,28
19,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,31,36
4,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,42,43
25,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,28,31
11,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,36,32
6,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,33,42
3,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,34,26
12,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,30,42
15,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,40,18
9,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,31,16
25,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,34,33
9,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,31,16
2,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,34,26
13,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,19,36
19,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,31,36
23,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,30,37
11,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,35,31
15,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,38,21
24,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,33,27
27,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,29,41
28,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,42,39
11,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,35,30
9,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,32,16
7,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,32,48
24,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,33,27
2,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,34,26
3,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,22,45
26,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,41,37
15,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,39,19
7,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,32,48
10,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,39,29
22,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,30,46
22,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,30,46
17,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,23,33
17,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,23,33
3,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,31,30
25,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,28,31
7,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,32,48
24,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,33,27
9,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,32,16
26,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,41,37
3,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,22,39
7,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,32,48
21,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,52,27
18,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,18,35
27,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,34,36
23,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,30,37
2,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,35,28
1,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,44,29
25,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,27,34
14,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,34,46
1,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,44,29
28,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,42,39
28,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,42,39
6,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,31,38
29,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,44,31
2,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,34,26
20,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,41,37
1,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,44,29
17,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,23,33
30,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,46,36
26,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,45,45
28,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,45,36
8,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,28,19
21,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,52,28
1,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,33,27
6,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,31,38
26,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,41,37
29,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,45,30
28,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,42,39
27,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,34,36
17,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,21,33
27,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,29,41
10,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,38,29
9,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,32,16
12,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,30,42
9,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,31,16
5,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,28,30
20,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,36,32
22,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,26,46
16,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,28,28
22,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,26,48
14,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,34,46
29,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,45,31
23,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,30,37
29,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,45,30
16,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,27,28
21,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,52,28
4,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,42,43
25,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,28,34
17,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,21,33
13,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,19,36
11,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,32,32
4,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,42,43
18,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,20,39
27,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,29,41
17,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,22,31
24,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,33,27
12,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,38,46
4,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,42,43
21,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,56,30
12,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,29,38
8,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,28,19
14,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,36,38
28,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,45,36
19,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,31,36
2,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,35,28
16,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,25,36
7,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,28,50
28,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,42,39
24,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,33,27
14,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,34,46
14,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,37,37
30,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,47,36
11,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,35,31
17,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,23,33
21,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,52,28
10,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,38,29
2,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,34,25
28,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,45,36
2,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,34,26
30,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,46,36
17,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,23,33
30,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,47,40
12,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,38,46
18,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,18,35
11,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,36,32
18,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,18,35
19,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,27,35
8,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,28,19
10,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,39,29
27,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,26,50
12,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,38,46
7,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,32,48
3,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,22,39
5,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,28,30
25,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,26,32
29,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,44,31
21,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,56,30
18,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,18,35
3,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,31,30
3,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,22,44
6,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,31,38
30,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,46,33
17,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,22,31
8,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,28,19
16,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,28,28
24,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,33,27
12,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,30,42
24,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,34,28
26,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,41,37
21,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,52,28
15,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,40,18
10,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,38,29
16,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,28,28
14,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,36,38
5,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,27,41
17,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,21,33
9,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,32,16
24,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,33,27
11,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,36,32
11,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,35,30
16,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,27,36
27,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,27,47
11,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,28,34
6,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,31,38
4,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,42,43
27,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,30,26
24,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,33,27
21,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,56,30
18,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,18,35
3,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,22,33
22,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,26,46
29,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,44,31
8,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,24,20
18,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,18,35
13,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,19,36
23,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,30,37
8,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,28,18
22,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,34,44
14,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,31,45
10,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,38,29
3,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,28,36
20,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,36,32
20,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,36,32
17,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,23,33
22,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,30,46
18,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,20,39
26,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,41,37
9,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,31,16
6,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,33,42
23,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,29,36
11,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,35,31
15,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,39,19
22,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,30,46
1,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,44,30
6,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,25,38
13,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,18,40
5,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,27,41
3,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,22,44
30,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,47,40
27,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,26,50
10,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,38,29
25,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,33,32
30,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,44,35
7,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,32,48
28,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,45,36
13,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,18,40
26,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,41,37
25,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,27,33
2,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,34,26
13,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,20,36
17,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,23,33
13,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,20,41
29,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,44,31
19,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,31,36
12,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,35,42
6,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,31,38
20,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,36,32
18,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,18,35
18,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,20,39
4,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,42,43
22,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,30,46
9,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,31,16
16,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,28,28
18,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,21,39
11,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,35,31
16,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,27,36
5,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,27,41
1,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,33,27
2,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,34,26
4,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,42,43
5,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,25,52
13,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,18,40
26,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,41,37
3,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,22,44
25,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,34,31
29,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,44,31
5,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,28,30
24,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,33,27
15,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,40,18
27,dirichlet-sample,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,29,41
21,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,52,28
20,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,40,37
6,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,31,38
30,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,46,36
8,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,28,19
13,dirichlet-sample,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,18,40
5,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,27,41
9,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,32,16
10,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,39,28
6,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,33,42
24,dirichlet-sample,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,34,28
29,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,44,31
16,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,26,33
14,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,34,46
18,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,20,39
17,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,23,33
15,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,38,21
21,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,56,30
30,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,47,36
13,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,19,36
27,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,29,41
10,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,38,29
25,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,34,33
19,dirichlet-sample,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,27,35
5,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,25,52
21,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,52,28
4,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,42,43
1,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,33,27
16,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,27,36
21,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,56,30
27,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,29,41
23,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,30,37
16,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,26,32
2,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,34,25
1,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,33,27
19,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,27,35
27,dirichlet-sample,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,29,41
2,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,35,28
2,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,34,25
14,dirichlet-sample,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,34,46
2,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,34,25
19,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,31,36
29,dirichlet-sample,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,44,31
28,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,45,36
26,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,49,29
15,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,40,18
13,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,19,36
30,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,47,40
9,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,32,16
