seed,sampling_method,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
18,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,32,25
16,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,168,24
16,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,41,34
16,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,91,14
18,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,134,18
5,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,169,7
4,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,114,14
7,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,134,8
4,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,48,25
13,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,161,17
8,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,199,15
17,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,208,6
15,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,114,27
14,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,241,2
19,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,38,45
4,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,196,11
2,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,194,7
20,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,70,14
5,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,33,7
16,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,164,22
6,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,121,16
6,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,245,1
13,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,108,20
16,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,41,19
11,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,109,16
15,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,185,9
3,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,48,9
13,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,4,15
12,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,81,16
16,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,57,15
7,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,73,7
5,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,121,16
4,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,8,4
20,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,136,16
17,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,20,9
1,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,89,16
1,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,50,24
3,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,120,21
16,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,205,11
9,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,216,14
8,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,29,8
11,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,169,5
14,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,228,5
5,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,75,3
8,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,108,13
16,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,18,22
2,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,189,18
9,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,20,19
15,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,161,16
12,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,13,4
14,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,168,8
19,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,10,12
2,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,99,20
18,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,30,27
8,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,231,3
20,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,209,4
7,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,74,24
13,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,5,19
18,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,127,17
10,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,21,3
17,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,14,11
9,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,232,1
11,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,54,12
18,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,133,11
11,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,123,11
13,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,155,12
2,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,62,19
1,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,105,36
12,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,200,8
18,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,30,28
19,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,111,11
16,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,27,14
3,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,227,3
3,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,37,6
19,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,122,6
14,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,25,14
2,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,213,6
16,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,48,29
10,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,200,5
3,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,132,16
1,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,211,6
5,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,234,4
3,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,23,2
14,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,203,11
10,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,228,5
2,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,146,18
3,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,49,18
17,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,155,20
3,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,192,10
19,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,172,11
13,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,136,11
20,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,16,14
18,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,158,15
10,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,8,7
18,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,157,9
17,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,209,10
3,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,44,15
2,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,42,4
6,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,82,22
16,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,138,17
14,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,56,32
6,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,211,10
19,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,18,15
14,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,216,3
4,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,10,10
1,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,87,14
13,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,193,2
6,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,169,14
15,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,143,12
10,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,151,13
6,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,98,11
10,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,18,4
4,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,153,12
15,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,128,14
9,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,68,21
20,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,12,4
16,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,31,8
15,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,194,10
9,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,18,19
4,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,245,3
20,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,16,10
15,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,132,18
6,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,244,5
18,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,136,9
1,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,203,9
2,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,82,18
14,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,184,31
19,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,220,8
4,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,7,4
5,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,28,9
5,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,28,9
2,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,166,6
12,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,25,4
7,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,211,9
3,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,65,24
14,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,72,27
9,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,10,7
8,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,1,6
7,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,32,18
16,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,207,6
1,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,171,17
11,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,86,35
9,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,186,12
8,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,2,6
19,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,133,14
12,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,39,21
1,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,19,30
10,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,204,18
11,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,191,19
15,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,132,16
20,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,10,6
18,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,160,18
19,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,56,6
8,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,223,8
10,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,163,11
13,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,26,17
7,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,142,26
5,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,23,11
12,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,229,9
17,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,46,15
13,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,44,14
4,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,142,9
9,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,80,9
19,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,200,12
16,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,134,23
8,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,92,18
20,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,222,6
2,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,111,28
8,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,1,8
7,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,204,1
1,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,7,0
7,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,215,11
5,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,198,9
13,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,210,13
9,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,136,8
3,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,115,9
4,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,10,5
6,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,12,10
10,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,131,9
18,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,101,10
20,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,235,2
3,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,212,8
5,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,46,10
12,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,198,5
9,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,68,12
18,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,34,5
12,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,6,4
18,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,33,25
16,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,196,4
7,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,92,10
15,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,57,9
15,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,245,3
14,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,8,9
16,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,39,28
10,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,120,12
2,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,116,24
13,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,8,17
19,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,237,2
20,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,7,6
20,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,155,22
11,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,181,17
20,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,20,4
6,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,27,22
17,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,31,8
11,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,113,15
11,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,146,6
15,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,125,22
10,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,115,10
7,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,39,14
12,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,153,13
11,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,151,30
18,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,30,27
9,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,29,11
15,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,162,7
4,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,126,7
14,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,13,7
5,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,14,6
8,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,201,15
5,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,60,15
4,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,28,7
19,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,24,12
18,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,121,10
20,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,207,15
9,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,124,14
4,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,51,29
2,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,187,11
11,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,83,7
8,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,204,1
10,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,243,1
11,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,65,7
18,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,25,19
7,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,86,22
9,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,146,11
18,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,188,22
10,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,138,14
3,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,206,4
